system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,BQA_median,cloud_cover,date,img_qual,station_nm,site_no,lat,lon,nd_median,.geo
1_LT05_227073_20060226_00000000000000000001,0.095568493,119,0.075002566,0.063404411,0.068377241,0.032480404,291.0799866,0.020273721,672,9,26/02/2006,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.395617671,
1_LT05_227073_20060314_00000000000000000001,0.092280656,126,0.064395182,0.048895214,0.043945242,0.017763555,295.9651794,0.011547682,928,12,14/03/2006,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.549977732,
1_LT05_227073_20060517_00000000000000000001,0.086267777,124,0.056230363,0.040491067,0.034145027,0.008173579,293.3248901,0.006637333,928,16,17/05/2006,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.746177668,
1_LT05_227073_20060602_00000000000000000001,0.087102421,131,0.059412666,0.03918257,0.036078993,0.011587782,294.2113342,0.007013306,672,0,02/06/2006,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.673585668,
1_LT05_227073_20060704_00000000000000000001,0.081841856,119,0.052777134,0.036858235,0.023825215,0.005888503,293.7689209,0.003019678,672,0,04/07/2006,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.799252069,
1_LT05_227073_20060805_00000000000000000001,0.101240717,130,0.079978585,0.060727928,0.046356447,0.013711245,292.4319458,0.006614424,672,14,05/08/2006,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.707305589,
1_LT05_227073_20060821_00000000000000000001,0.097188607,123,0.077675566,0.065603457,0.039079648,0.010109556,293.3248901,0.006119184,672,0,21/08/2006,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.769674959,
1_LT05_227073_20060906_00000000000000000001,0.10104315,127,0.085259639,0.072094016,0.039549857,0.009322694,291.5323486,0.005641872,672,0,06/09/2006,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.809716505,
1_LT05_227073_20060922_00000000000000000001,0.128766164,132,0.114083797,0.096655719,0.069372587,0.01749756,293.7689209,0.008309957,672,8,22/09/2006,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.734041958,
1_LT05_227073_20061008_00000000000000000001,0.111560099,130,0.10770525,0.093798466,0.053182948,0.012351787,293.3248901,0.007845833,672,19,08/10/2006,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.79423469,
1_LT05_227073_20061109_00000000000000000001,0.155206427,1,0.152396739,0.148511901,0.122805052,0.060829327,290.1700745,0.045626722,928,65,09/11/2006,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.429438174,
1_LT05_227073_20061227_00000000000000000001,0.144532859,11,0.143935263,0.149025723,0.148959503,0.076083049,288.7919006,0.046539709,928,56,27/12/2006,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.308393484,
1_LT05_227073_20070301_00000000000000000001,0.080143832,124,0.055935334,0.044543888,0.036016364,0.010653604,295.0913696,0.005138129,672,27,01/03/2007,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.694256288,
1_LT05_227073_20070317_00000000000000000001,0.096561298,127,0.070577487,0.056902446,0.05038964,0.015468381,290.625885,0.008407193,672,62,17/03/2007,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.626563744,
1_LT05_227073_20070402_00000000000000000001,0.080081709,130,0.057014845,0.045217969,0.035418481,0.009160964,295.9651794,0.005545449,672,0,02/04/2007,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.723132548,
1_LT05_227073_20070418_00000000000000000001,0.084669642,127,0.060283814,0.047812954,0.037450287,0.009686982,297.6946411,0.005863395,672,0,18/04/2007,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.723113561,
1_LT05_227073_20070504_00000000000000000001,0.07763429,124,0.052951466,0.038131103,0.02826922,0.007696617,297.2645264,0.002599294,672,0,04/05/2007,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.746187615,
1_LT05_227073_20070621_00000000000000000001,0.087849468,127,0.065718561,0.044179041,0.032753274,0.00891754,295.0913696,0.003010795,672,0,21/06/2007,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.761039494,
1_LT05_227073_20070707_00000000000000000001,0.093831547,130,0.074224956,0.058869001,0.037135936,0.008889561,294.2113342,0.003002236,672,2,07/07/2007,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.786088859,
1_LT05_227073_20070808_00000000000000000001,0.103662051,132,0.094661824,0.076672636,0.041682638,0.010781849,292.4319458,0.006526354,672,0,08/08/2007,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.795495576,
1_LT05_227073_20070824_00000000000000000001,0.13418974,132,0.120306082,0.101887353,0.072299004,0.017589059,295.0913696,0.009559876,672,0,24/08/2007,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.744892262,
1_LT05_227073_20070909_00000000000000000001,0.149692073,134,0.127939299,0.108423628,0.091034479,0.020937735,295.9651794,0.01208602,672,0,09/09/2007,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.718724444,
1_LT05_227073_20080115_00000000000000000001,0.113163725,128,0.109478377,0.112891704,0.064777322,0.018400965,296.3998108,0.010621375,672,38,15/01/2008,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.718715172,
1_LT05_227073_20080216_00000000000000000001,0.098529689,162,0.067719758,0.051981494,0.045183837,0.014841962,293.7689209,0.008066091,928,24,16/02/2008,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.640463842,
1_LT05_227073_20080303_00000000000000000001,0.101100408,123,0.082094081,0.0721187,0.072341144,0.032820128,291.0799866,0.017433615,672,3,03/03/2008,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.428789037,
1_LT05_227073_20080404_00000000000000000001,0.081924826,122,0.058326889,0.04334797,0.039761432,0.011761007,294.6521301,0.005673573,672,4,04/04/2008,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.647159426,
1_LT05_227073_20080506_00000000000000000001,0.076108642,122,0.050566573,0.035905588,0.029066581,0.007913298,291.9829712,0.002671445,672,0,06/05/2008,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.729366776,
1_LT05_227073_20080810_00000000000000000001,0.091496617,130,0.075821817,0.060596664,0.038051344,0.008127117,294.6521301,0.006599236,672,10,10/08/2008,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.806379515,
1_LT05_227073_20080826_00000000000000000001,0.102036178,133,0.092035174,0.074697778,0.046478722,0.012627514,297.2645264,0.006090913,672,0,26/08/2008,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.758700751,
1_LT05_227073_20080911_00000000000000000001,0.125107139,131,0.112159058,0.094992429,0.070902601,0.018765682,295.5290527,0.008912314,672,0,11/09/2008,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.713336345,
1_LT05_227073_20080927_00000000000000000001,0.134981364,132,0.120546699,0.107555337,0.075982399,0.017517583,294.6521301,0.008320431,672,8,27/09/2008,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.757378201,
1_LT05_227073_20081013_00000000000000000001,0.131087154,129,0.123523019,0.112398408,0.087668128,0.029233314,293.7689209,0.01664364,672,1,13/10/2008,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.617255619,
1_LT05_227073_20081029_00000000000000000001,0.140949458,125,0.137167335,0.12874189,0.111963049,0.046624389,291.5323486,0.027417691,672,25,29/10/2008,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.492608107,
1_LT05_227073_20081114_00000000000000000001,0.1129274,126,0.118089527,0.119700536,0.066027656,0.011893199,298.9763489,0.007554074,672,0,14/11/2008,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.820966778,
1_LT05_227073_20081130_00000000000000000001,0.130941659,132,0.135477349,0.136963651,0.089819811,0.01391187,295.0913696,0.007561686,672,25,30/11/2008,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.817272852,
1_LT05_227073_20081216_00000000000000000001,0.112936124,126,0.122470729,0.128619999,0.069845065,0.012039647,299.4007263,0.007648758,672,0,16/12/2008,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.824780555,
1_LT05_227073_20090117_00000000000000000001,0.111084729,122,0.114660114,0.122824498,0.072269551,0.02086669,294.2113342,0.013749139,672,31,17/01/2009,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.69876533,
1_LT05_227073_20090322_00000000000000000001,0.089041784,119,0.06989605,0.064685054,0.042009104,0.009095473,293.3248901,0.005505372,672,48,22/03/2009,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.769710144,
1_LT05_227073_20090407_00000000000000000001,0.093332693,121,0.073263973,0.061876364,0.061970398,0.024106527,292.4319458,0.012513909,672,13,07/04/2009,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.486484312,
1_LT05_227073_20090423_00000000000000000001,0.091870643,123,0.066583231,0.053021979,0.050475754,0.017828813,294.2113342,0.00969068,672,27,23/04/2009,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.558260753,
1_LT05_227073_20090509_00000000000000000001,0.086677521,120,0.05920504,0.043149501,0.041670647,0.013524135,294.6521301,0.0065245,672,12,09/05/2009,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.628096025,
1_LT05_227073_20090525_00000000000000000001,0.084150136,119,0.05457874,0.042317186,0.035685614,0.008541512,294.2113342,0.002883605,672,10,25/05/2009,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.729357473,
1_LT05_227073_20090712_00000000000000000001,0.079883941,115,0.057259411,0.044395704,0.02839,0.008961354,293.3248901,0.003026002,672,0,12/07/2009,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.729349113,
1_LT05_227073_20090728_00000000000000000001,0.088064872,121,0.067066371,0.056508403,0.035645548,0.008532082,290.625885,0.006929094,672,26,28/07/2009,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.774278934,
1_LT05_227073_20090829_00000000000000000001,0.089158453,123,0.075368322,0.066703349,0.034229632,0.007309329,295.9651794,0.005936156,672,0,29/08/2009,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.823184896,
1_LT05_227073_20090914_00000000000000000001,0.109276533,125,0.102712125,0.092594236,0.05888946,0.01367743,293.3248901,0.005484252,672,0,14/09/2009,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.764971516,
1_LT05_227073_20091016_00000000000000000001,0.125570148,125,0.123939671,0.115112729,0.073721111,0.018353585,293.7689209,0.010594047,672,41,16/10/2009,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.742031552,
1_LT05_227073_20091101_00000000000000000001,0.117861919,125,0.131841466,0.136181414,0.077506699,0.019824401,298.9763489,0.013063231,672,0,01/11/2009,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.74342254,
1_LT05_227073_20091117_00000000000000000001,0.131497785,14,0.136083111,0.134712905,0.143780008,0.078880072,290.625885,0.045830928,928,11,17/11/2009,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.284951977,
1_LT05_227073_20100205_00000000000000000001,0.09577287,162,0.075914323,0.059033159,0.078934744,0.037904594,289.7124634,0.022636117,928,4,05/02/2010,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.349429293,
1_LT05_227073_20100410_00000000000000000001,0.078174427,118,0.052260034,0.038087394,0.03678295,0.009515525,295.5290527,0.00575865,672,0,10/04/2010,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.691932374,
1_LT05_227073_20100426_00000000000000000001,0.08837159,126,0.062916435,0.053042214,0.042889699,0.012685639,295.5290527,0.009694895,672,56,26/04/2010,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.664410296,
1_LT05_227073_20100512_00000000000000000001,0.07926251,120,0.051408056,0.036503367,0.029550098,0.008045363,292.8792419,0.006533581,672,0,12/05/2010,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.729355744,
1_LT05_227073_20100613_00000000000000000001,0.089952573,127,0.061356924,0.044181257,0.037257686,0.008917113,293.7689209,0.003011362,672,0,13/06/2010,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.746218855,
1_LT05_227073_20100731_00000000000000000001,0.102406494,126,0.082453668,0.06960801,0.043552171,0.011265176,294.2113342,0.006818607,672,35,31/07/2010,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.769707114,
1_LT05_227073_20100917_00000000000000000001,0.142156646,127,0.124167621,0.108006105,0.095073968,0.02715132,296.8329163,0.014889451,672,0,17/09/2010,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.641137852,
1_LT05_227073_20101019_00000000000000000001,0.123432592,125,0.126143396,0.116932534,0.085365497,0.034598712,294.6521301,0.021883255,672,0,19/10/2010,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.577221593,
1_LT05_227073_20101104_00000000000000000001,0.121734507,125,0.128724039,0.128620788,0.074413404,0.021779757,297.2645264,0.013037967,672,0,04/11/2010,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.715969043,
1_LT05_227073_20101120_00000000000000000001,0.131621689,125,0.144719854,0.149317294,0.091345541,0.033472046,295.5290527,0.021168796,672,26,20/11/2010,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.63019905,
1_LT05_227073_20101222_00000000000000000001,0.132833138,126,0.141781449,0.147328883,0.111011185,0.038161032,291.5323486,0.018785655,672,79,22/12/2010,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.582560149,
1_LT05_227073_20110224_00000000000000000001,0.111847326,121,0.093603544,0.081886642,0.097177334,0.051999044,285.0344238,0.032315809,672,7,24/02/2011,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.27011976,
1_LT05_227073_20110328_00000000000000000001,0.084739015,119,0.060258433,0.04514287,0.056002706,0.020793745,292.4319458,0.012003173,672,29,28/03/2011,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.486904716,
1_LT05_227073_20110413_00000000000000000001,0.077510469,122,0.05294292,0.038585458,0.030011378,0.007183809,295.0913696,0.005833749,672,9,13/04/2011,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.746183451,
1_LT05_227073_20110429_00000000000000000001,0.080706246,128,0.052601587,0.041066781,0.031941496,0.007646257,295.9651794,0.006209514,672,6,29/04/2011,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.746173256,
1_LT05_227073_20110616_00000000000000000001,0.084443547,132,0.053093214,0.037078585,0.033053659,0.008998592,294.2113342,0.007308816,672,0,16/06/2011,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.710152016,
1_LT05_227073_20110904_00000000000000000001,0.121978819,134,0.104873843,0.091747619,0.06932205,0.019299906,294.6521301,0.009165683,672,1,04/09/2011,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.689146766,
1_LT05_227073_20111006_00000000000000000001,0.112372942,127,0.109895624,0.103487462,0.057403658,0.014729045,296.8329163,0.008004903,672,0,06/10/2011,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.769271053,
1_LT05_227073_20111022_00000000000000000001,0.117604442,126,0.122977093,0.124178432,0.073149785,0.018210743,295.5290527,0.01051202,672,1,22/10/2011,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.747271616,
1_LT05_227073_20111107_00000000000000000001,0.141076803,106,0.148940444,0.153158724,0.089259937,0.021810206,294.6521301,0.013056154,672,20,07/11/2011,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.744537363,
2_LE07_227073_19990725_00000000000000000001,0.114741601,134,0.09401311,0.078617699,0.045613281,0.011800153,,0.00555521,672,0,25/07/1999,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.776962682,
2_LE07_227073_19990810_00000000000000000001,0.134560168,136,0.114504449,0.102575317,0.071040452,0.016448516,,0.007759337,672,1,10/08/1999,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.748787416,
2_LE07_227073_19990911_00000000000000000001,0.141103983,135,0.120326884,0.108952865,0.084790178,0.018643616,,0.00880438,672,12,11/09/1999,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.731689592,
2_LE07_227073_19990927_00000000000000000001,0.134605974,131,0.122078776,0.117120065,0.079148985,0.019555883,,0.010258283,672,2,27/09/1999,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.723854549,
2_LE07_227073_19991013_00000000000000000001,0.140150085,123,0.12671335,0.122902051,0.085865065,0.018566083,,0.00973992,672,5,13/10/1999,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.741660371,
2_LE07_227073_19991029_00000000000000000001,0.150268674,32,0.146576956,0.14870587,0.141234726,0.071417831,,0.043179341,672,79,29/10/1999,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.344774873,
2_LE07_227073_19991114_00000000000000000001,0.125885174,128,0.129777282,0.141041309,0.086035535,0.027479207,,0.018540423,672,0,14/11/1999,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.653764744,
2_LE07_227073_19991130_00000000000000000001,0.118124716,127,0.116607592,0.124374136,0.07586471,0.017733769,,0.011153338,672,0,30/11/1999,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.735989432,
2_LE07_227073_19991216_00000000000000000001,0.116777286,126,0.117899023,0.127176374,0.077647693,0.023858635,,0.015020322,672,5,16/12/1999,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.666895779,
2_LE07_227073_20000117_00000000000000000001,0.104281723,116,0.086403862,0.075942613,0.086765677,0.034878075,,0.021331493,928,3,17/01/2000,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.445285214,
2_LE07_227073_20000202_00000000000000000001,0.103333749,124,0.103637308,0.108526707,0.051976714,0.010553127,,0.005959039,672,0,02/02/2000,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.814128057,
2_LE07_227073_20000406_00000000000000000001,0.077875577,123,0.051800784,0.038855735,0.032314081,0.007277239,,0.004539501,672,2,06/04/2000,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.745955396,
2_LE07_227073_20000422_00000000000000000001,0.077548698,124,0.049261548,0.037623279,0.029013846,0.005211425,,0.002439431,672,0,22/04/2000,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.801761992,
2_LE07_227073_20000508_00000000000000000001,0.082796358,129,0.050569162,0.038250424,0.028164525,0.005564111,,0.002605446,672,37,08/05/2000,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.801753542,
2_LE07_227073_20000524_00000000000000000001,0.082401775,127,0.051680129,0.034601811,0.024007471,0.005923697,,0.002774209,672,0,24/05/2000,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.79432973,
2_LE07_227073_20000609_00000000000000000001,0.11457447,65,0.079083018,0.059848711,0.053419318,0.0301442,,0.022743948,928,78,09/06/2000,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.436382847,
2_LE07_227073_20000727_00000000000000000001,0.094825901,131,0.076130949,0.061738167,0.030282618,0.005981959,,0.002801217,672,0,27/07/2000,6,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.850333184,
2_LE07_227073_20000812_00000000000000000001,0.12630564,134,0.103467546,0.090248056,0.076120146,0.040489718,,0.025506752,672,61,12/08/2000,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.445295052,
2_LE07_227073_20000913_00000000000000000001,0.166290388,27,0.145461962,0.13115336,0.126511395,0.052893192,,0.028282316,928,26,13/09/2000,9,Sao Francisco,66810000,-18.39053224,-57.37969898,-0.461984243,
