system:index;B1_median;B2_count;B2_median;B3_median;B4_median;B5_median;B6_median;B7_median;cloud_cover;cloud_qa_count;date;img_qual;station_nm;site_no;lat;lon;nd_median;pixel_qa_median;radsat_qa_median;sensor;snow_ice_qa_count;solar_az;solar_zen;sr_atmos_opacity_median;sr_cloud_qa_median;.geo
2_LE07_227073_20080327_00000000000000000001;126;31;190;207;233;46;2965;24;6;0;27/03/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.607064018;68;0;LANDSAT_7;0;651.633;34.579.174;9;32;
2_LE07_227073_20080327_00000000000000000002;129;72;140;164;223;66;2965;22;6;0;27/03/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.390163934;68;0;LANDSAT_7;0;55.118.839;37.078.758;9;32;
2_LE07_227073_20080412_00000000000000000001;230;110;272;277;378;152;2939;81;5;0;12/04/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.342281879;68;0;LANDSAT_7;0;4.694.376;40.181.637;9;32;
2_LE07_227073_20080412_00000000000000000002;140;85;177;173;244;73;2960;52;5;0;12/04/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.402298851;68;0;LANDSAT_7;0;41.045.155;43.477.764;9;32;
2_LE07_227073_20080428_00000000000000000001;155;109;216;222;223;51;2950;28;6;0;28/04/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.201005025;68;0;LANDSAT_7;0;37.436.306;4.649.028;140;32;
2_LE07_227073_20080428_00000000000000000002;144;84;192;183;210;76;2950;25;6;0;28/04/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.322763307;96;0;LANDSAT_7;0;36.004.333;49.831.657;161;32;
2_LE07_227073_20080514_00000000000000000002;468;85;500;483;730;343;2870;213;55;0;14/05/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.54459203;68;0;LANDSAT_7;0;37.496.216;49.531.143;10;32;
2_LE07_227073_20080701_00000000000000000001;161;35;224;189;216;61;2934;33;1;0;01/07/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.286187845;68;0;LANDSAT_7;0;40.051.529;47.757.561;9;32;
2_LE07_227073_20080701_00000000000000000002;207;80;276;237;267;94;2939;32;1;0;01/07/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.610740168;68;0;LANDSAT_7;0;43.519.279;44.629.673;182;32;
2_LE07_227073_20080717_00000000000000000001;170;112;264;252;205;58;2950;31;0;0;17/07/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.759708738;68;0;LANDSAT_7;0;47.934.658;40.432.095;9;32;
2_LE07_227073_20080717_00000000000000000002;216;64;368;370;254;90;2955;31;0;0;17/07/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.700097371;68;0;LANDSAT_7;0;53.627.766;35.624.985;121;32;
2_LE07_227073_20080818_00000000000000000001;453;30;619;566;608;209;2955;108;0;0;18/08/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.484745763;66;0;LANDSAT_7;0;83.257.797;24.277.695;83;32;
2_LE07_227073_20080818_00000000000000000002;478;77;705;708;475;155;2970;80;0;0;18/08/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.601996096;68;0;LANDSAT_7;0;106.682.877;28.308.926;49;32;
2_LE07_227073_20080903_00000000000000000001;496;116;726;692;470;113;2965;73;0;0;03/09/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.329277567;68;0;LANDSAT_7;0;102.156.631;29.757.442;133;32;
2_LE07_227073_20080903_00000000000000000002;588;91;821;836;518;193;2975;101;0;0;03/09/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.613741876;68;0;LANDSAT_7;0;94.692.337;30.843.025;126;32;
2_LE07_227073_20080919_00000000000000000001;634;124;872;8723103735;664926766;143;2945;64;5;0;19/09/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.424688562;68;0;LANDSAT_7;0;85.080.719;31.803.825;121;32;
2_LE07_227073_20080919_00000000000000000002;732;88;937;986;790;267;2934;141;5;2;19/09/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.537634409;68;0;LANDSAT_7;0;74.218.422;33.045.269;50;32;
2_LE07_227073_20081021_00000000000000000001;638;121;9648317478;1042978917;713;198;2945;130;9;0;21/10/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.632850242;68;0;LANDSAT_7;0;63.306.629;34.928.566;147;32;
2_LE07_227073_20081106_00000000000000000001;829;90;1206235546;1374;1097;476;2950;332;33;0;06/11/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.297777778;68;0;LANDSAT_7;0;4.025.388;44.025.433;9;32;
2_LE07_227073_20081106_00000000000000000002;733;86;1092789546;1258;948;277;2970;172;33;0;06/11/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.550660793;68;0;LANDSAT_7;0;37.023.476;46.939.228;49;32;
2_LE07_227073_20081122_00000000000000000001;600;121;996;1204;6605324175;115;2985;61;0;0;22/11/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.216216216;68;0;LANDSAT_7;0;3.578.154;49.019.012;46;32;
2_LE07_227073_20081122_00000000000000000002;596;60;1065;1381;835;135;2990;60;0;0;22/11/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.310344828;68;0;LANDSAT_7;0;36.182.259;49.887.589;9;32;
2_LE07_227073_20081208_00000000000000000002;846;22;1256;1500;1035;328;2939;198;29;114;08/12/2008;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.358490566;68;0;LANDSAT_7;0;37.881.107;49.336.559;8;32;
2_LE07_227073_20090109_00000000000000000001;581;119;1001;1286;6992654005;1200624135;2985;64;3;0;09/01/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.488584475;68;0;LANDSAT_7;0;4.060.675;47.321.331;9;32;
2_LE07_227073_20090109_00000000000000000002;5267661567;85;921;1203;731;93;2985;38;3;0;09/01/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.510087616;68;0;LANDSAT_7;0;44.230.732;43.989.357;60;32;
2_LE07_227073_20090125_00000000000000000001;1053;17;1260;1375;1121;503;2908;349;12;134;25/01/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.638190955;68;0;LANDSAT_7;0;488.466;39.653.419;70;32;
2_LE07_227073_20090125_00000000000000000002;581;83;882;1068;996;38169968;2918;227;12;0;25/01/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.509976057;68;0;LANDSAT_7;0;54.813.389;34.801.483;337;32;
2_LE07_227073_20090314_00000000000000000001;282;90;438;517;385;907544188;2939;74;24;0;14/03/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.399500032;68;0;LANDSAT_7;0;85.441.231;24.091.331;148;32;
2_LE07_227073_20090415_00000000000000000001;229;50;315;357;377;100;2960;53;0;0;15/04/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.483443709;68;0;LANDSAT_7;0;96.927.528;23.848.045;130;32;
2_LE07_227073_20090415_00000000000000000002;224;76;312;373;375;100;2960;53;0;0;15/04/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.222877358;66;0;LANDSAT_7;0;107.627.808;26.892.113;291;1;
2_LE07_227073_20090501_00000000000000000001;453;82;461;425;476;127;2980;52;0;0;01/05/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.151767152;66;0;LANDSAT_7;0;101.058.548;30.030.254;294;1;
2_LE07_227073_20090501_00000000000000000002;368;50;416;406;477;128;2985;53;0;0;01/05/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.01369863;66;0;LANDSAT_7;0;52.403.458;38.348.843;148;0;
2_LE07_227073_20090517_00000000000000000001;140;77;178;227;238;86;2939;30;8;0;17/05/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.393442623;68;0;LANDSAT_7;0;45.094.303;41.599.609;9;32;
2_LE07_227073_20090517_00000000000000000002;160;76;225;271;237;86;2945;30;8;0;17/05/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.34939759;68;0;LANDSAT_7;0;40.073.326;44.881.966;8;32;
2_LE07_227073_20090602_00000000000000000001;127;81;201;221;200;58;2918;30;0;0;02/06/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.411764706;68;0;LANDSAT_7;0;3.726.976;47.713.852;9;32;
2_LE07_227073_20090602_00000000000000000002;123;51;199;267;249;88;2918;63;0;0;02/06/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.366233766;68;0;LANDSAT_7;0;37.094.444;50.327.415;9;32;
2_LE07_227073_20090618_00000000000000000001;157;105;222;236;227;62;2929;32;1;0;18/06/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.556786704;68;0;LANDSAT_7;0;45.936.401;43.976.154;18;32;
2_LE07_227073_20090618_00000000000000000002;202;73;275;285;226;93;2929;32;1;0;18/06/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.598607889;68;0;LANDSAT_7;0;50.874.439;39.623.611;36;32;
2_LE07_227073_20090805_00000000000000000001;191;72;355;383;239;85;2955;29;0;0;05/08/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.552439024;96;0;LANDSAT_7;0;5.724.231;3.487.468;588;32;
2_LE07_227073_20090805_00000000000000000002;256;58;452;516;286;114;2960;60;0;0;05/08/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.559121622;68;0;LANDSAT_7;0;6.559.037;30.386.829;68;32;
2_LE07_227073_20090821_00000000000000000001;399;14;472;412;473;265;2908;195;6;89;21/08/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.634517766;68;0;LANDSAT_7;0;88.080.956;25.228.264;136;32;
2_LE07_227073_20090821_00000000000000000002;415;61;643;689;390;159;2924;83;6;0;21/08/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.564102564;68;0;LANDSAT_7;0;105.204.399;2.677.224;49;32;
2_LE07_227073_20090906_00000000000000000001;445;99;667;713;394;91;2975;48;1;0;06/09/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.529715762;68;0;LANDSAT_7;0;107.265.488;28.688.942;64;32;
2_LE07_227073_20090906_00000000000000000002;525;62;818;926;524;143;2975;75;1;0;06/09/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.659507185;68;0;LANDSAT_7;0;99.925.186;31.904.709;46;32;
2_LE07_227073_20091008_00000000000000000002;756;61;1095;1241;780;369;2939;277;74;0;08/10/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.665211063;68;0;LANDSAT_7;0;92.066.605;33.026.375;79;32;
2_LE07_227073_20091024_00000000000000000001;7645;2;11585;12285;1380;6925;2859;457;35;0;24/10/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.281818182;68;0;LANDSAT_7;0;61.962.059;37.761.551;43;0;
2_LE07_227073_20091109_00000000000000000001;958;40;1400;1587;1537;645;2902;425;39;32;09/11/2009;6;Amolar;66800002;-1.803.903.914;-57.488.015;-0.089527027;66;0;LANDSAT_7;0;46.379.658;43.716.057;293;0;
2_LE07_227073_20091125_00000000000000000001;1268;1;1681;2050;1729;819;2881;494;41;70;25/11/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.347708895;68;0;LANDSAT_7;0;39.311.943;49.558.346;9;32;
2_LE07_227073_20091227_00000000000000000001;714;8;1014;1129;1434;754;2822;485;24;64;27/12/2009;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.368686869;68;0;LANDSAT_7;0;38.722.725;51.322.392;9;32;
2_LE07_227073_20100317_00000000000000000001;162;60;226;278;306;68;2955;24;7;0;17/03/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.453362256;68;0;LANDSAT_7;0;39.694.603;51.852.695;9;32;
2_LE07_227073_20100317_00000000000000000002;144;76;245;297;306;92;2955;50;7;0;17/03/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.561352854;68;0;LANDSAT_7;0;45.192.638;48.737.045;29;36;
2_LE07_227073_20100418_00000000000000000001;259;102;323;350;545;255;2913;163;74;0;18/04/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.545105522;68;0;LANDSAT_7;0;49.409.573;45.300.423;15;32;
2_LE07_227073_20100418_00000000000000000002;467;29;543;551;944;521;2864;391;74;0;18/04/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.633170732;68;0;LANDSAT_7;0;54.716.541;41.059.753;211;32;
2_LE07_227073_20100520_00000000000000000001;119;106;176;158;200;56;2918;29;8;0;20/05/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.486352357;96;0;LANDSAT_7;0;61.436.886;36.549.644;782;1;
2_LE07_227073_20100520_00000000000000000002;139;61;174;158;199;85;2918;29;8;0;20/05/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.513086667;68;0;LANDSAT_7;0;80.221.992;29.500.423;238;32;
2_LE07_227073_20100621_00000000000000000001;201;73;272;258;268;60;2960;32;0;0;21/06/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.650204387;68;0;LANDSAT_7;0;90.974.876;2.823.962;33;32;
2_LE07_227073_20100621_00000000000000000002;227;56;327;308;269;93;2960;33;0;0;21/06/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.761858664;68;0;LANDSAT_7;0;99.937.347;28.664.253;19;32;
2_LE07_227073_20100707_00000000000000000001;270;53;348;375;366;156;2945;99;2;50;07/07/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.651399491;68;0;LANDSAT_7;0;72.985.535;39.524.479;100;32;
2_LE07_227073_20100707_00000000000000000002;317;12;430;448;524;284;2945;200;2;131;07/07/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.659278382;68;0;LANDSAT_7;0;6.370.261;41.596.088;39;32;
2_LE07_227073_20100723_00000000000000000002;633;10;732;706;805;395;2870;291;80;107;23/07/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.599383667;68;0;LANDSAT_7;0;55.614.494;44.235.905;48;32;
2_LE07_227073_20100808_00000000000000000001;329;71;531;500;323;111;2929;58;0;0;08/08/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.667377399;68;0;LANDSAT_7;0;49.334.778;47.233.112;60;32;
2_LE07_227073_20100808_00000000000000000002;370;60;578;586;369;139;2939;87;0;0;08/08/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.111793034;96;0;LANDSAT_7;3;45.105.919;50.190.399;163;1;
2_LE07_227073_20100909_00000000000000000001;502;100;723;728;498;137;2960;71;0;0;09/09/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.5975039;68;0;LANDSAT_7;0;42.917.747;52.679.798;9;32;
2_LE07_227073_20100909_00000000000000000002;582;87;819;848;587;216;2970;125;0;0;09/09/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.58778626;68;0;LANDSAT_7;0;42.562.695;542.878;9;32;
2_LE07_227073_20101011_00000000000000000001;534;67;848;894;483;103;2950;66;25;0;11/10/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.668711656;68;0;LANDSAT_7;0;4.377.177;54.710.167;9;32;
2_LE07_227073_20101011_00000000000000000002;564;56;902;992;590;146;2955;66;25;0;11/10/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.654353562;68;0;LANDSAT_7;0;4.625.597;53.791.256;9;32;
2_LE07_227073_20101027_00000000000000000001;524;118;879;982;489;100;2985;63;0;0;27/10/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.687235841;68;0;LANDSAT_7;0;49.813.065;51.571.224;50;32;
2_LE07_227073_20101027_00000000000000000002;556;83;930;1075;592;142;2990;83;0;0;27/10/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.615280045;68;0;LANDSAT_7;0;54.355.305;48.260.902;238;32;
2_LE07_227073_20101112_00000000000000000001;776;121;1233;1474;910;300;2945;221;13;0;12/11/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.591530055;68;0;LANDSAT_7;0;59.968.201;44.260.593;391;32;
2_LE07_227073_20101112_00000000000000000002;688;60;1176;1551;1012;231;2950;119;13;0;12/11/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.469364162;68;0;LANDSAT_7;0;75.176.453;36.499.893;390;32;
2_LE07_227073_20101128_00000000000000000001;75625;120;1207;1395;9208968114;4149375918;2934;287;23;0;28/11/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.693077565;68;0;LANDSAT_7;0;93.793.884;33.223.377;82;32;
2_LE07_227073_20101128_00000000000000000002;665;82;1083;1317;882;284;2939;197;23;0;28/11/2010;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.746561886;68;0;LANDSAT_7;0;101.116.959;33.902.164;23;40;
2_LE07_227073_20110131_00000000000000000001;360;77;614;813;463;84;2955;45;5;0;31/01/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.683292665;68;0;LANDSAT_7;0;41.972.919;50.362.823;61;32;
2_LE07_227073_20110131_00000000000000000002;330;30;540;636;489;101;2950;66;5;70;31/01/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.634315425;68;0;LANDSAT_7;0;45.427.448;47.206.173;188;32;
2_LE07_227073_20110320_00000000000000000001;407;1;562;565;1144;543;2847;384;69;161;20/03/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.68921095;68;0;LANDSAT_7;0;55.336.609;38.213.486;294;32;
2_LE07_227073_20110421_00000000000000000001;144;106;195;226;255;76;2960;26;2;0;21/04/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.637784091;68;0;LANDSAT_7;0;62.505.848;33.445.679;220;32;
2_LE07_227073_20110421_00000000000000000002;139;87;171;165;210;75;2965;26;2;0;21/04/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.658385093;68;0;LANDSAT_7;0;93.205.887;26.191.257;46;32;
2_LE07_227073_20110523_00000000000000000001;147;112;183;185;246;56;2955;30;4;0;23/05/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.614438064;68;0;LANDSAT_7;0;100.943.741;27.013.554;147;32;
2_LE07_227073_20110523_00000000000000000002;167;86;180;184;245;86;2955;30;4;0;23/05/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.822082148;68;0;LANDSAT_7;0;104.422.066;28.671.528;68;32;
2_LE07_227073_20110710_00000000000000000002;242;81;320;302;262;123;2924;66;7;0;10/07/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.249349297;96;0;LANDSAT_7;0;99.409.943;32.010.799;193;1;
2_LE07_227073_20110726_00000000000000000001;211;87;322;331;248;87;2945;63;2;0;26/07/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.773544974;68;0;LANDSAT_7;0;92.375.771;33.272.121;16;32;
2_LE07_227073_20110726_00000000000000000002;254;83;371;397;296;117;2950;61;2;0;26/07/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.446685879;68;0;LANDSAT_7;0;54.236.305;40.708.744;13;32;
2_LE07_227073_20110811_00000000000000000001;251;32;407;410;278;82;2965;58;1;0;11/08/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.336283186;68;0;LANDSAT_7;0;46.998.528;43.857.147;9;32;
2_LE07_227073_20110811_00000000000000000002;292;62;476;515;323;110;2970;58;1;0;11/08/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.423341469;68;0;LANDSAT_7;0;41.890.606;47.087.444;22;32;
2_LE07_227073_20110827_00000000000000000001;448;121;650;655;504;230;2924;162;10;0;27/08/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.406896552;68;0;LANDSAT_7;0;38.883.987;49.925.205;9;32;
2_LE07_227073_20110827_00000000000000000002;482;84;703;740;465;233;2945;136;10;0;27/08/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.258358663;68;0;LANDSAT_7;0;37.778.839;51.934.662;73;0;
2_LE07_227073_20110912_00000000000000000001;426;120;645;673;380;140;2955;98;0;0;12/09/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.717990276;68;0;LANDSAT_7;0;42.836.788;50.149.002;9;32;
2_LE07_227073_20110912_00000000000000000002;451;64;704;753;417;140;2960;98;0;0;12/09/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.328625747;96;0;LANDSAT_7;35;46.513.996;46.839.043;294;32;
2_LE07_227073_20110928_00000000000000000001;525;121;799;839;523;120;2985;64;0;0;28/09/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.615639496;68;0;LANDSAT_7;0;56.974.224;37.805.332;386;36;
2_LE07_227073_20110928_00000000000000000002;592;62;855;902;574;151;2990;91;0;0;28/09/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.803692906;68;0;LANDSAT_7;0;104.513.916;29.539.368;11;32;
2_LE07_227073_20111217_00000000000000000001;600;34;994;1170;687;166;2975;83;2;0;17/12/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.452358927;68;0;LANDSAT_7;0;98.434.639;32.794.426;120;32;
2_LE07_227073_20111217_00000000000000000002;643;62;993;1172;791;262;2975;150;2;0;17/12/2011;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.027160494;112;0;LANDSAT_7;63;91.111;34.038.475;188;4;
2_LE07_227073_20120102_00000000000000000001;7107568807;116;1166710912;1393231002;7891394962;2761948289;2995;1908720593;0;0;02/01/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.602897711;68;0;LANDSAT_7;0;71.943.779;36.783.146;111;32;
2_LE07_227073_20120102_00000000000000000002;585;86;1006;1250;717;178;3000;122;0;0;02/01/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.026894866;96;0;LANDSAT_7;0;53.401.104;41.660.229;98;1;
2_LE07_227073_20120118_00000000000000000002;641;83;1000;1242;1013;405;2908;298;4;0;18/01/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.613636364;68;0;LANDSAT_7;0;39.092.243;5.067.844;50;32;
2_LE07_227073_20120306_00000000000000000001;740;1;974;1177;1616;813;2902;467;37;70;06/03/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.581818182;68;0;LANDSAT_7;0;38.264.854;52.495.171;9;32;
2_LE07_227073_20120306_00000000000000000002;543;19;774;933;894;381;2950;214;37;66;06/03/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.696369637;68;0;LANDSAT_7;0;40.956.039;52.268.883;8;32;
2_LE07_227073_20120322_00000000000000000001;357;109;529;652;566;2286018679;2934;146;28;0;22/03/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.747093023;68;0;LANDSAT_7;0;43.908.585;50.023.415;9;32;
2_LE07_227073_20120322_00000000000000000002;392;61;571;721;537;209;2950;123;28;0;22/03/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.205348615;68;0;LANDSAT_7;0;47.766.563;46.552.593;83;32;
2_LE07_227073_20120407_00000000000000000001;306;67;486;592;399;92;2939;49;40;0;07/04/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.672082661;96;0;LANDSAT_7;0;52.569.042;42.171.005;251;32;
2_LE07_227073_20120407_00000000000000000002;349;54;558;701;564;244;2929;129;40;0;07/04/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.393483709;66;0;LANDSAT_7;0;70.491.898;37.446.564;194;0;
2_LE07_227073_20120423_00000000000000000001;244;42;359;458;380;126;2955;110;58;36;23/04/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.195612431;68;0;LANDSAT_7;0;52.401.695;42.443.584;165;0;
2_LE07_227073_20120423_00000000000000000002;226;78;316;450;311;91;2955;48;58;0;23/04/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.422343324;68;0;LANDSAT_7;0;45.878.036;45.589.828;9;32;
2_LE07_227073_20120509_00000000000000000001;155;106;255;318;319;81;2955;58;0;0;09/05/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.264840183;68;0;LANDSAT_7;0;41.461.151;48.679.493;149;32;
2_LE07_227073_20120509_00000000000000000002;151;74;252;337;317;108;2960;58;0;0;09/05/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.552447552;68;0;LANDSAT_7;0;39.476.833;53.202.015;9;32;
2_LE07_227073_20120610_00000000000000000001;182;110;269;284;304;87;2913;30;5;7;10/06/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.302423604;68;0;LANDSAT_7;0;41.618.538;52.133.118;293;32;
2_LE07_227073_20120610_00000000000000000002;207;77;260;321;366;91;2913;65;5;0;10/06/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.474067334;96;0;LANDSAT_7;0;48.719.734;45.999.275;389;40;
2_LE07_227073_20120626_00000000000000000001;149;108;216;258;264;60;2939;32;28;0;26/06/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.690550363;68;0;LANDSAT_7;0;53.724.987;41.521.034;17;32;
2_LE07_227073_20120626_00000000000000000002;195;80;349;498;368;92;2950;65;28;0;26/06/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.325604839;96;0;LANDSAT_7;0;78.123.215;29.098.701;195;38;
2_LE07_227073_20120728_00000000000000000001;248;111;365;392;343;86;2934;62;27;0;28/07/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.320712695;68;0;LANDSAT_7;0;103.197.495;28.921.741;176;32;
2_LE07_227073_20120728_00000000000000000002;330;77;494;536;579;323;2929;185;27;0;28/07/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.534292035;68;0;LANDSAT_7;0;104.428.917;30.644.382;195;32;
2_LE07_227073_20120829_00000000000000000001;363;113;593;682;367;124;2924;78;0;0;29/08/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.236478664;68;0;LANDSAT_7;0;88.301.697;34.895.397;96;1;
2_LE07_227073_20120829_00000000000000000002;381;61;634;758;407;149;2929;78;0;0;29/08/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.438848921;68;0;LANDSAT_7;0;5.926.889;40.131.432;179;32;
2_LE07_227073_20120914_00000000000000000001;682;120;853;869;841;2725585176;2975;144;1;0;14/09/2012;9;Amolar;66800002;-1.803.903.914;-57.488.015;-0.141463415;68;0;LANDSAT_7;0;51.146.416;43.009.293;44;32;
2_LE07_227073_20120914_00000000000000000002;826;62;982;1014;948;310;2980;164;1;2;14/09/2012;9;Amolar;66800000;-1.803.903.914;-57.488.015;-0.362549801;68;0;LANDSAT_7;0;44.969.086;46.169.888;9;32;
2_LE07_227073_20120930_00000000000000000001;611;91;877;974;630;161;2945;8629986268;10;0;30/09/2012;9;Amolar;66800000;-1.803.903.914;-57.488.015;-0.644569817;68;0;LANDSAT_7;0;49.436.382;45.217.751;81;32;
2_LE07_227073_20120930_00000000000000000002;786;53;1089;1242;945;511;2945;331;10;0;30/09/2012;9;Amolar;66800000;-1.803.903.914;-57.488.015;-0.572168764;68;0;LANDSAT_7;0;79.938.492;28.610.863;143;32;
2_LE07_227073_20121101_00000000000000000001;788;112;1095;1166687781;1107140287;373;2939;212;28;11;01/11/2012;9;Amolar;66800000;-1.803.903.914;-57.488.015;-0.38387485;66;0;LANDSAT_7;0;90.494.698;2.730.479;183;32;
2_LE07_227073_20121101_00000000000000000002;681;70;989;1138;999;288;2970;166;28;0;01/11/2012;9;Amolar;66800000;-1.803.903.914;-57.488.015;-0.44741533;68;0;LANDSAT_7;0;10.425.885;3.089.595;155;32;
