system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,cloud_cover,cloud_qa_count,date,img_qual,lat,lon,nd_median,pixel_qa_median,radsat_qa_median,sensor,snow_ice_qa_count,solar_az,solar_zen,sr_atmos_opacity_median,sr_cloud_qa_median,.geo
1_LT05_227073_19860729_00000000000000000002,554.0,96,795.0,720.0,419.0,126.0,2938.0,80.00000000000001,0.0,0,1986-07-29,9.0,-18.039039142955254,-57.48801500212765,-0.7262274375268719,68.0,0.0,LANDSAT_5,0,49.13464,54.865784,52.0,32.0,
1_LT05_227073_19860830_00000000000000000001,517.0,128,785.0,768.0,438.0,69.0,2929.0,65.0,16.0,0,1986-08-30,9.0,-18.390532242594183,-57.3796989784384,-0.8384074941451988,68.0,0.0,LANDSAT_5,0,58.017509,47.910576,144.0,32.0,
1_LT05_227073_19860830_00000000000000000002,580.0,95,884.0,894.0,493.95703226928765,104.95093648208469,2933.0,67.0,16.0,0,1986-08-30,9.0,-18.039039142955254,-57.48801500212765,-0.7777777777777778,68.0,0.0,LANDSAT_5,0,58.017509,47.910576,108.0,32.0,
1_LT05_227073_19860915_00000000000000000001,742.0000000000002,129,1013.0000000000001,944.0,817.9999999999999,115.00000000000001,2947.0,41.0,7.0,0,1986-09-15,9.0,-18.390532242594183,-57.3796989784384,-0.7960992907801414,68.0,0.0,LANDSAT_5,0,64.039146,43.59951,481.0,32.0,
1_LT05_227073_19860915_00000000000000000002,886.0,95,1145.0,1095.0,892.0,159.99999999999997,2955.0,92.0,7.0,0,1986-09-15,9.0,-18.039039142955254,-57.48801500212765,-0.746031746031746,68.0,0.0,LANDSAT_5,0,64.039146,43.59951,339.0,32.0,
1_LT05_227073_19861001_00000000000000000001,536.0,126,890.0,932.0,570.0,116.00000000000001,2951.0,58.0,7.0,0,1986-10-01,9.0,-18.390532242594183,-57.3796989784384,-0.769383697813121,68.0,0.0,LANDSAT_5,0,71.350929,39.503464,87.0,32.0,
1_LT05_227073_19861001_00000000000000000002,573.0,91,929.0,999.0,611.0,143.0,2955.0,57.99999999999999,7.0,0,1986-10-01,9.0,-18.039039142955254,-57.48801500212765,-0.7332089552238804,68.0,0.0,LANDSAT_5,0,71.350929,39.503464,83.0,32.0,
1_LT05_227073_19861118_00000000000000000001,637.0,124,1051.0000000000002,1133.0,772.0,152.0,2933.0,87.0,24.0,0,1986-11-18,9.0,-18.390532242594183,-57.3796989784384,-0.7484408996062785,68.0,0.0,LANDSAT_5,0,96.853844,34.397034,111.99999999999999,32.0,
1_LT05_227073_19861220_00000000000000000001,551.0,124,996.9440709228297,1173.8942524587205,816.5032228710096,140.0,2938.0,58.00000000000001,61.0,0,1986-12-20,9.0,-18.390532242594183,-57.3796989784384,-0.7537085479874134,68.0,0.0,LANDSAT_5,0,104.301834,36.984928,41.0,32.0,
1_LT05_227073_19870105_00000000000000000001,528.0,42,771.0,856.0,896.0,370.0,2915.0,240.0,49.0,83,1987-01-05,9.0,-18.390532242594183,-57.3796989784384,-0.3213367609254499,96.0,0.0,LANDSAT_5,0,103.05175,38.640076,82.0,8.0,
1_LT05_227073_19870427_00000000000000000001,309.0,56,394.0,383.0,484.0,280.0,2938.0,215.0,25.0,0,1987-04-27,9.0,-18.390532242594183,-57.3796989784384,-0.1702127659574468,68.0,0.0,LANDSAT_5,0,52.040302,49.884129,52.0,0.0,
1_LT05_227073_19870427_00000000000000000002,237.99999999999997,90,359.0,311.0,296.0,86.0,2947.0,29.0,25.0,22,1987-04-27,9.0,-18.039039142955254,-57.48801500212765,-0.6134831460674157,68.0,0.0,LANDSAT_5,0,52.040302,49.884129,29.0,36.0,
1_LT05_227073_19870529_00000000000000000001,196.0,117,304.0,248.0,288.0,61.99999999999999,2911.0,33.00000000000001,0.0,0,1987-05-29,9.0,-18.390532242594183,-57.3796989784384,-0.6612021857923495,68.0,0.0,LANDSAT_5,0,44.456749,54.907799,8.0,32.0,
1_LT05_227073_19870529_00000000000000000002,238.99999999999997,94,352.0,290.0,287.0,98.0,2911.0,33.0,0.0,0,1987-05-29,9.0,-18.039039142955254,-57.48801500212765,-0.5644444444444443,68.0,0.0,LANDSAT_5,0,44.456749,54.907799,9.0,32.0,
1_LT05_227073_19870716_00000000000000000001,372.0,122,537.0,445.0,416.0,141.0,2964.0,90.0,0.0,0,1987-07-16,9.0,-18.390532242594183,-57.3796989784384,-0.5840707964601767,68.0,0.0,LANDSAT_5,0,46.052094,56.024567,21.0,32.0,
1_LT05_227073_19870716_00000000000000000002,437.99999999999994,95,689.0,626.0,412.0,140.0,2977.0,89.0,0.0,0,1987-07-16,9.0,-18.039039142955254,-57.48801500212765,-0.6622762040562736,68.0,0.0,LANDSAT_5,0,46.052094,56.024567,25.0,32.0,
1_LT05_227073_19870801_00000000000000000001,278.00000000000006,121,536.0,540.0,277.0,60.000000000000014,2929.0,33.00000000000001,0.0,0,1987-08-01,9.0,-18.390532242594183,-57.3796989784384,-0.7986577181208052,68.0,0.0,LANDSAT_5,0,49.060249,53.773731,8.0,32.0,
1_LT05_227073_19870801_00000000000000000002,390.0,92,728.0,751.0,327.0,94.50518795713558,2929.0,33.0,0.0,0,1987-08-01,9.0,-18.039039142955254,-57.48801500212765,-0.7691373025516403,68.0,0.0,LANDSAT_5,0,49.060249,53.773731,9.0,32.0,
1_LT05_227073_19871105_00000000000000000002,845.0,80,1320.0,1471.0,1474.0,590.0,2883.0,368.0,49.0,0,1987-11-05,9.0,-18.039039142955254,-57.48801500212765,-0.3821989528795812,66.0,0.0,LANDSAT_5,0,89.636627,32.239559,243.0,1.0,
1_LT05_227073_19871121_00000000000000000001,598.9999999999999,123,1052.0,1215.0,790.0,102.99999999999999,2973.0,51.99999999999999,0.0,0,1987-11-21,9.0,-18.390532242594183,-57.3796989784384,-0.8264532434709353,68.0,0.0,LANDSAT_5,0,97.673889,32.149082,75.0,32.0,
1_LT05_227073_19871121_00000000000000000002,579.0000000000001,90,1013.0,1216.0,820.0069686411149,146.50488599348535,2973.0,84.0,0.0,0,1987-11-21,9.0,-18.039039142955254,-57.48801500212765,-0.7550335570469798,68.0,0.0,LANDSAT_5,0,97.673889,32.149082,127.0,32.0,
1_LT05_227073_19871223_00000000000000000001,467.0,124,853.0,1041.0,657.3529062870699,82.0,2968.0,53.0,5.0,0,1987-12-23,9.0,-18.390532242594183,-57.3796989784384,-0.8245989304812834,68.0,0.0,LANDSAT_5,0,104.281517,34.963459,62.0,32.0,
1_LT05_227073_19871223_00000000000000000002,479.0,89,845.0,1040.0,687.9999999999999,126.0,2968.0,51.999999999999986,5.0,0,1987-12-23,9.0,-18.039039142955254,-57.48801500212765,-0.7404737384140062,68.0,0.0,LANDSAT_5,0,104.281517,34.963459,106.0,32.0,
1_LT05_227073_19880225_00000000000000000001,183.0,116,291.0,302.0,316.00000000000006,71.0,2933.0,25.000000000000007,8.0,0,1988-02-25,9.0,-18.390532242594183,-57.3796989784384,-0.6074843634571534,68.0,0.0,LANDSAT_5,0,82.104919,40.427685,9.0,32.0,
1_LT05_227073_19880225_00000000000000000002,163.0,92,216.0,236.0,236.0,71.0,2938.0,24.0,8.0,0,1988-02-25,9.0,-18.039039142955254,-57.48801500212765,-0.5052264808362369,68.0,0.0,LANDSAT_5,0,82.104919,40.427685,16.0,32.0,
1_LT05_227073_19880328_00000000000000000001,155.00000000000003,115,251.0,230.0,177.0,48.000000000000014,2947.0,26.000000000000004,32.0,0,1988-03-28,9.0,-18.390532242594183,-57.3796989784384,-0.6789297658862876,68.0,0.0,LANDSAT_5,0,63.878742,43.777493,9.0,32.0,
1_LT05_227073_19880328_00000000000000000002,191.0,104,289.0,263.0,219.0,77.00000000000001,2942.0,68.0,32.0,0,1988-03-28,9.0,-18.039039142955254,-57.48801500212765,-0.5792349726775954,68.0,0.0,LANDSAT_5,0,63.878742,43.777493,9.0,32.0,
1_LT05_227073_19880515_00000000000000000001,231.00000000000003,123,356.0,260.00000000000006,215.99999999999997,57.99999999999999,2942.0,31.0,3.0,0,1988-05-15,9.0,-18.390532242594183,-57.3796989784384,-0.6847826086956521,68.0,0.0,LANDSAT_5,0,45.258942,51.876152,9.0,32.0,
1_LT05_227073_19880515_00000000000000000002,242.00000000000003,98,349.0,297.0000000000001,262.0,90.0,2942.0,30.999999999999996,3.0,0,1988-05-15,9.0,-18.039039142955254,-57.48801500212765,-0.6298966803849478,68.0,0.0,LANDSAT_5,0,45.258942,51.876152,17.0,32.0,
1_LT05_227073_19880616_00000000000000000001,269.0,120,394.0,323.99999999999994,224.0,57.99999999999999,2906.0,31.000000000000004,21.0,0,1988-06-16,9.0,-18.390532242594183,-57.3796989784384,-0.7433628318584069,68.0,0.0,LANDSAT_5,0,42.325977,55.682037,63.0,32.0,
1_LT05_227073_19880616_00000000000000000002,278.0,68,458.0,388.0,297.0,104.0,2911.0,70.0,21.0,34,1988-06-16,9.0,-18.039039142955254,-57.48801500212765,-0.5263097835222644,68.0,0.0,LANDSAT_5,0,42.325977,55.682037,297.0,32.0,
1_LT05_227073_19880702_00000000000000000001,203.00000000000003,119,379.0,308.0,191.00000000000003,65.0,2955.0,35.0,4.0,0,1988-07-02,9.0,-18.390532242594183,-57.3796989784384,-0.707333704695425,68.0,0.0,LANDSAT_5,0,43.293209,55.938675,8.0,32.0,
1_LT05_227073_19880702_00000000000000000002,271.99999999999994,92,428.0,397.0,246.0,101.99999999999999,2960.0,35.0,4.0,0,1988-07-02,9.0,-18.039039142955254,-57.48801500212765,-0.6150943396226415,68.0,0.0,LANDSAT_5,0,43.293209,55.938675,9.0,32.0,
1_LT05_227073_19880803_00000000000000000001,529.0000000000001,127,704.0,650.6279015784586,431.0,113.00000000000001,2929.0,72.0,28.0,0,1988-08-03,9.0,-18.390532242594183,-57.3796989784384,-0.7233782129742962,68.0,0.0,LANDSAT_5,0,48.725704,52.390137,128.0,32.0,
1_LT05_227073_19880803_00000000000000000002,619.9999999999999,97,826.0,798.0,550.961332721993,222.0,2933.0,126.0,28.0,0,1988-08-03,9.0,-18.039039142955254,-57.48801500212765,-0.5763358778625954,68.0,0.0,LANDSAT_5,0,48.725704,52.390137,54.0,32.0,
1_LT05_227073_19880819_00000000000000000001,561.0000000000001,125,813.0,791.0000000000001,448.0,106.00000000000001,2968.0,68.00000000000001,0.0,0,1988-08-19,9.0,-18.390532242594183,-57.3796989784384,-0.7695652173913043,68.0,0.0,LANDSAT_5,0,52.877037,48.804306,112.0,32.0,
1_LT05_227073_19880819_00000000000000000002,597.0,93,896.9999999999998,905.0,489.985953262674,136.0,2973.0,68.0,0.0,0,1988-08-19,9.0,-18.039039142955254,-57.48801500212765,-0.7373731255612446,68.0,0.0,LANDSAT_5,0,52.877037,48.804306,124.0,32.0,
1_LT05_227073_19880904_00000000000000000001,1011.0,128,1219.0000000000002,1156.0,1035.0,280.00000000000006,2933.0,177.0,2.0,0,1988-09-04,9.0,-18.390532242594183,-57.3796989784384,-0.6140592694693314,68.0,0.0,LANDSAT_5,0,58.030098,44.464981,382.0,32.0,
1_LT05_227073_19880904_00000000000000000002,995.0,92,1220.0,1236.9999999999998,1083.0,342.0,2947.0,178.0,2.0,0,1988-09-04,9.0,-18.039039142955254,-57.48801500212765,-0.5620998719590269,68.0,0.0,LANDSAT_5,0,58.030098,44.464981,362.0,32.0,
1_LT05_227073_19880920_00000000000000000001,904.0,96,1125.0,1086.0,985.0,186.0,2942.0,76.99999999999999,1.0,66,1988-09-20,9.0,-18.390532242594183,-57.3796989784384,-0.7056962025316454,96.0,0.0,LANDSAT_5,0,64.436409,39.919037,554.0,32.0,
1_LT05_227073_19880920_00000000000000000002,940.0,85,1177.0,1169.0,1036.0,247.99999999999997,2951.0,118.99999999999999,1.0,59,1988-09-20,9.0,-18.039039142955254,-57.48801500212765,-0.6519298245614035,96.0,0.0,LANDSAT_5,0,64.436409,39.919037,526.0,32.0,
1_LT05_227073_19881006_00000000000000000001,1119.0000000000002,128,1336.0,1271.0,1129.0,188.00000000000003,2938.0,106.0,2.0,12,1988-10-06,9.0,-18.390532242594183,-57.3796989784384,-0.746288798920378,68.0,0.0,LANDSAT_5,0,72.331902,35.823009,576.0,32.0,
1_LT05_227073_19881006_00000000000000000002,1104.0,86,1339.0,1346.0,1172.0,242.99999999999997,2942.0,106.0,2.0,14,1988-10-06,9.0,-18.039039142955254,-57.48801500212765,-0.6927939317319846,66.0,0.0,LANDSAT_5,0,72.331902,35.823009,563.0,32.0,
1_LT05_227073_19881022_00000000000000000001,662.9999999999999,128,1031.9999999999998,1121.0000000000002,760.5309942620638,119.99999999999999,2960.0,49.0,0.0,0,1988-10-22,9.0,-18.390532242594183,-57.3796989784384,-0.7916666666666667,68.0,0.0,LANDSAT_5,0,81.561707,32.864529,173.0,32.0,
1_LT05_227073_19881022_00000000000000000002,671.0000000000001,90,1071.0,1184.0,838.0,148.00000000000003,2960.0,85.00000000000001,0.0,0,1988-10-22,9.0,-18.039039142955254,-57.48801500212765,-0.7571780147662018,68.0,0.0,LANDSAT_5,0,81.561707,32.864529,156.0,32.0,
1_LT05_227073_19881107_00000000000000000001,637.0,123,1001.0,1088.0,769.3940332572547,69.7107131830812,2990.0,48.000000000000014,0.0,0,1988-11-07,9.0,-18.390532242594183,-57.3796989784384,-0.8698155740797383,68.0,0.0,LANDSAT_5,0,91.004036,31.509674,151.0,32.0,
1_LT05_227073_19881107_00000000000000000002,683.0,87,1029.0,1115.0,836.0,136.94782420437323,2994.0,79.99999999999997,0.0,0,1988-11-07,9.0,-18.039039142955254,-57.48801500212765,-0.765008576329331,68.0,0.0,LANDSAT_5,0,91.004036,31.509674,197.0,32.0,
1_LT05_227073_19881123_00000000000000000002,904.0,59,1332.0,1459.0,1394.0,572.0,2915.0,351.0,44.0,42,1988-11-23,7.0,-18.039039142955254,-57.48801500212765,-0.41626794258373206,96.0,0.0,LANDSAT_5,0,98.75782,31.765694,41.0,32.0,
1_LT05_227073_19890315_00000000000000000001,136.99999999999997,119,248.0,263.0,269.0,67.0,2968.0,22.0,3.0,0,1989-03-15,7.0,-18.390532242594183,-57.3796989784384,-0.5746031746031744,68.0,0.0,LANDSAT_5,0,71.362823,42.238743,62.0,32.0,
1_LT05_227073_19890518_00000000000000000001,221.00000000000003,126,323.0,268.99999999999994,320.0,92.99999999999999,2938.0,32.0,1.0,0,1989-05-18,9.0,-18.390532242594183,-57.3796989784384,-0.5982721382289414,68.0,0.0,LANDSAT_5,0,45.116154,52.64526,9.0,32.0,
1_LT05_227073_19890518_00000000000000000002,262.9999999999999,103,368.0,351.0,269.1218234215352,93.00000000000001,2942.0,80.0,1.0,0,1989-05-18,9.0,-18.039039142955254,-57.48801500212765,-0.5965292841648591,68.0,0.0,LANDSAT_5,0,45.116154,52.64526,9.0,32.0,
1_LT05_227073_19890603_00000000000000000001,409.99999999999994,127,546.0,459.0,505.9999999999999,245.0,2902.0,140.0,79.0,0,1989-06-03,9.0,-18.390532242594183,-57.3796989784384,-0.3360433604336042,68.0,0.0,LANDSAT_5,0,43.139099,54.909584,48.0,0.0,
1_LT05_227073_19890721_00000000000000000001,256.0,125,418.0,297.99999999999994,237.30709055635526,63.00000000000001,2933.0,34.0,2.0,0,1989-07-21,9.0,-18.390532242594183,-57.3796989784384,-0.738045738045738,68.0,0.0,LANDSAT_5,0,46.657551,55.094658,9.0,32.0,
1_LT05_227073_19890721_00000000000000000002,347.99999999999994,101,518.0,475.0,289.00000000000006,97.99999999999997,2942.0,33.99999999999999,2.0,0,1989-07-21,9.0,-18.039039142955254,-57.48801500212765,-0.6818181818181818,68.0,0.0,LANDSAT_5,0,46.657551,55.094658,9.0,32.0,
1_LT05_227073_19891025_00000000000000000001,586.9999999999999,130,971.0000000000001,998.9236822383212,607.0,160.0,2938.0,90.0,12.0,0,1989-10-25,9.0,-18.390532242594183,-57.3796989784384,-0.7170645446507516,68.0,0.0,LANDSAT_5,0,83.902924,33.847069,46.0,32.0,
1_LT05_227073_19891025_00000000000000000002,644.0,88,1010.0,1091.0,685.0,236.00000000000003,2942.0,127.0,12.0,0,1989-10-25,9.0,-18.039039142955254,-57.48801500212765,-0.6309616888193901,68.0,0.0,LANDSAT_5,0,83.902924,33.847069,24.0,32.0,
1_LT05_227073_19891126_00000000000000000001,653.0000000000001,126,1066.0,1208.0,955.5330894579314,247.99999999999994,2942.0,156.16039215686277,3.0,0,1989-11-26,9.0,-18.390532242594183,-57.3796989784384,-0.6225266362252666,68.0,0.0,LANDSAT_5,0,99.898033,33.445175,139.0,32.0,
1_LT05_227073_19891126_00000000000000000002,600.0,92,1005.0,1182.0000000000002,883.9999999999999,250.94694132334584,2955.0,121.99999999999999,3.0,0,1989-11-26,9.0,-18.039039142955254,-57.48801500212765,-0.6105508145849495,68.0,0.0,LANDSAT_5,0,99.898033,33.445175,124.0,32.0,
1_LT05_227073_19891228_00000000000000000001,474.99999999999983,128,830.9999999999999,945.0,598.0,74.00000000000001,2933.0,12.999999999999998,15.0,0,1989-12-28,9.0,-18.390532242594183,-57.3796989784384,-0.842720510095643,68.0,0.0,LANDSAT_5,0,104.005882,36.914833,170.0,32.0,
1_LT05_227073_19891228_00000000000000000002,466.99999999999994,91,820.0,972.0,590.0,69.0,2938.0,48.21754603125482,15.0,0,1989-12-28,9.0,-18.039039142955254,-57.48801500212765,-0.8380281690140843,68.0,0.0,LANDSAT_5,0,104.005882,36.914833,222.0,32.0,
1_LT05_227073_19900129_00000000000000000001,389.99999999999994,125,679.0000000000001,803.0,509.0,96.00000000000001,2947.0,61.999999999999986,54.0,0,1990-01-29,9.0,-18.390532242594183,-57.3796989784384,-0.7404997730357915,68.0,0.0,LANDSAT_5,0,95.805565,40.263065,18.0,32.0,
1_LT05_227073_19900129_00000000000000000002,657.0,91,963.0,1036.9999999999998,1213.0,597.0,2855.0,403.99999999999994,54.0,0,1990-01-29,9.0,-18.039039142955254,-57.48801500212765,-0.23486916517402248,66.0,0.0,LANDSAT_5,0,95.805565,40.263065,214.0,1.0,
1_LT05_227073_19900214_00000000000000000001,313.00000000000006,126,534.0,584.0,385.0,65.99999999999999,2964.0,59.0,9.0,0,1990-02-14,9.0,-18.390532242594183,-57.3796989784384,-0.7655417406749554,68.0,0.0,LANDSAT_5,0,88.540443,41.579578,66.0,32.0,
1_LT05_227073_19900214_00000000000000000002,576.0,50,660.0,632.0,861.0,442.0,2888.0,330.0,9.0,103,1990-02-14,9.0,-18.039039142955254,-57.48801500212765,-0.19782214156079855,96.0,0.0,LANDSAT_5,0,88.540443,41.579578,140.0,0.0,
1_LT05_227073_19900403_00000000000000000001,180.00000000000003,121,326.0,324.0,278.0,80.99999999999999,2955.0,28.0,1.0,0,1990-04-03,9.0,-18.390532242594183,-57.3796989784384,-0.6019656019656022,68.0,0.0,LANDSAT_5,0,62.861729,46.653702,9.0,32.0,
1_LT05_227073_19900403_00000000000000000002,237.00000000000003,94,408.0,396.0,322.0,81.0,2960.0,28.0,1.0,0,1990-04-03,9.0,-18.039039142955254,-57.48801500212765,-0.6383928571428571,68.0,0.0,LANDSAT_5,0,62.861729,46.653702,9.0,32.0,
1_LT05_227073_19900521_00000000000000000001,207.0,124,393.0,371.0,278.00000000000006,95.99999999999999,2906.0,81.99999999999999,25.0,0,1990-05-21,7.0,-18.390532242594183,-57.3796989784384,-0.6073619631901839,68.0,0.0,LANDSAT_5,0,46.310272,54.473618,9.0,32.0,
1_LT05_227073_19900521_00000000000000000002,297.00000000000006,92,490.0,456.0,328.0,165.00000000000003,2906.0,133.0,25.0,0,1990-05-21,7.0,-18.039039142955254,-57.48801500212765,-0.49618320610687017,68.0,0.0,LANDSAT_5,0,46.310272,54.473618,9.0,32.0,
1_LT05_227073_19900708_00000000000000000001,337.00000000000006,123,518.0,422.0,314.0,67.0,2920.0,37.0,43.0,0,1990-07-08,9.0,-18.390532242594183,-57.3796989784384,-0.7476459510357816,68.0,0.0,LANDSAT_5,0,45.942692,57.478722,9.0,32.0,
1_LT05_227073_19900708_00000000000000000002,384.0,95,570.0,563.0,368.0,104.99999999999999,2924.0,37.0,43.0,0,1990-07-08,9.0,-18.039039142955254,-57.48801500212765,-0.6888888888888888,68.0,0.0,LANDSAT_5,0,45.942692,57.478722,8.0,32.0,
1_LT05_227073_19900809_00000000000000000001,491.00000000000017,125,708.0,605.0,415.0,89.0,2938.0,29.0,0.0,0,1990-08-09,9.0,-18.390532242594183,-57.3796989784384,-0.7766624843161856,68.0,0.0,LANDSAT_5,0,52.155739,53.249817,47.0,32.0,
1_LT05_227073_19900809_00000000000000000002,567.0,96,810.0,737.0,419.00000000000006,125.99999999999996,2947.0000000000005,80.0,0.0,0,1990-08-09,9.0,-18.039039142955254,-57.48801500212765,-0.7306482908762858,68.0,0.0,LANDSAT_5,0,52.155739,53.249817,29.0,32.0,
1_LT05_227073_19900910_00000000000000000001,516.0,126,816.0000000000001,832.0,458.00000000000006,68.0,2938.0,21.000000000000004,2.0,0,1990-09-10,7.0,-18.390532242594183,-57.3796989784384,-0.8461538461538464,68.0,0.0,LANDSAT_5,0,62.259537,45.168941,110.0,32.0,
1_LT05_227073_19900910_00000000000000000002,575.0000000000001,94,941.0,942.0,547.4234129908411,126.99999999999999,2942.0,62.99999999999999,2.0,0,1990-09-10,7.0,-18.039039142955254,-57.48801500212765,-0.7621891439570785,68.0,0.0,LANDSAT_5,0,62.259537,45.168941,107.00000000000001,32.0,
1_LT05_227073_19901028_00000000000000000001,745.9999999999999,124,1094.0000000000002,1178.0,1274.847371521131,605.9999999999999,2846.0,375.0,12.0,0,1990-10-28,9.0,-18.390532242594183,-57.3796989784384,-0.2870013767935113,66.0,0.0,LANDSAT_5,0,86.118134,34.866203,200.0,1.0,
1_LT05_227073_19901113_00000000000000000001,570.0,127,928.5125382956995,1050.5580513828443,898.4975925763807,356.1936412027046,2924.0,231.99999999999997,10.0,0,1990-11-13,7.0,-18.390532242594183,-57.3796989784384,-0.4592345243410669,68.0,0.0,LANDSAT_5,0,94.586433,34.121372,70.99999999999999,32.0,
1_LT05_227073_19901113_00000000000000000002,552.0,88,901.0,1085.0,865.9029162984472,259.0,2942.0,162.0,10.0,0,1990-11-13,7.0,-18.039039142955254,-57.48801500212765,-0.5534779102793083,68.0,0.0,LANDSAT_5,0,94.586433,34.121372,48.0,32.0,
1_LT05_227073_19901215_00000000000000000001,583.0000000000001,125,965.0000000000001,1088.0000000000002,659.0,100.99999999999999,2924.0,51.0,72.0,0,1990-12-15,7.0,-18.390532242594183,-57.3796989784384,-0.804263565891473,68.0,0.0,LANDSAT_5,0,104.016045,36.282333,129.0,32.0,
1_LT05_227073_19901231_00000000000000000001,807.0000000000001,122,1137.0,1247.0000000000002,1266.0000000000002,595.0,2860.0,346.99999999999994,11.0,10,1990-12-31,7.0,-18.390532242594183,-57.3796989784384,-0.3130344956316783,66.0,0.0,LANDSAT_5,0,103.761826,38.002487,143.0,1.0,
1_LT05_227073_19910217_00000000000000000002,394.0,91,653.0,789.0,633.0,176.0,2942.0,100.0,35.0,0,1991-02-17,9.0,-18.039039142955254,-57.48801500212765,-0.5754559855828622,68.0,0.0,LANDSAT_5,0,87.216301,41.947945,59.0,32.0,
1_LT05_227073_19910524_00000000000000000001,142.0,103,246.0,242.0,178.0,60.0,2942.0,32.99999999999999,4.0,0,1991-05-24,9.0,-18.390532242594183,-57.3796989784384,-0.6078431372549018,68.0,0.0,LANDSAT_5,0,45.432705,54.494881,8.0,32.0,
1_LT05_227073_19910524_00000000000000000002,185.0,94,343.0,327.0,227.99999999999997,60.0,2947.0,33.0,4.0,0,1991-05-24,9.0,-18.039039142955254,-57.48801500212765,-0.7022332506203474,68.0,0.0,LANDSAT_5,0,45.432705,54.494881,9.0,32.0,
1_LT05_227073_19910727_00000000000000000001,548.0000000000001,130,777.0,658.0,636.9999999999999,157.99999999999997,2920.0,78.0,0.0,0,1991-07-27,9.0,-18.390532242594183,-57.3796989784384,-0.6620320855614973,68.0,0.0,LANDSAT_5,0,48.507183,55.028374,142.0,32.0,
1_LT05_227073_19910727_00000000000000000002,653.0,100,886.0,800.0,805.0,234.00000000000003,2929.0,132.0,0.0,0,1991-07-27,9.0,-18.039039142955254,-57.48801500212765,-0.5821428571428573,68.0,0.0,LANDSAT_5,0,48.507183,55.028374,134.0,32.0,
1_LT05_227073_19910812_00000000000000000001,966.9999999999999,129,1143.0,1076.0,1003.0,283.00000000000006,2893.0,170.00000000000003,21.0,0,1991-08-12,9.0,-18.390532242594183,-57.3796989784384,-0.6030855539971949,68.0,0.0,LANDSAT_5,0,52.214531,52.013508,183.0,32.0,
1_LT05_227073_19910828_00000000000000000001,1524.0000000000002,140,1555.0,1403.0000000000002,1420.0000000000005,358.99999999999994,2938.0,159.0,5.0,0,1991-08-28,9.0,-18.390532242594183,-57.3796989784384,-0.6248693834900731,66.0,0.0,LANDSAT_5,0,56.854034,48.037838,60.0,32.0,
1_LT05_227073_19910929_00000000000000000001,1048.0,137,1315.0,1242.0,1262.9999999999998,337.0,2929.0,204.0,75.0,0,1991-09-29,9.0,-18.390532242594183,-57.3796989784384,-0.5920096852300242,66.0,0.0,LANDSAT_5,0,69.634911,39.22245,474.0,1.0,
1_LT05_227073_19910929_00000000000000000002,1118.0,95,1369.0,1362.0,1268.0,343.0,2938.0,165.99999999999997,75.0,0,1991-09-29,9.0,-18.039039142955254,-57.48801500212765,-0.5992990654205608,66.0,0.0,LANDSAT_5,0,69.634911,39.22245,395.0,32.0,
